5
2 2
1060 1085 -51
1061 1085 64
1061 1086 -17
1062 1086 16
1062 1087 51
1063 1087 -63
1063 1088 -20
1064 1088 8
1064 1089 -53
1065 1089 74
1065 1090 65
1066 1090 60
1066 1091 -93
1067 1091 43
1067 1092 7
1068 1092 95
1068 1093 -26
1069 1093 -81
1069 1094 41
1070 1094 -16
1070 1095 -3
1071 1095 70
1071 1096 -32
1072 1096 -97
1072 1097 -20
1073 1097 -36
1073 1098 -51
1074 1098 -3
1074 1099 -32
1075 1099 -92
1075 1100 -37
1076 1100 -44
1076 1101 91
1077 1102 -76
1078 1102 56
1078 1103 44
1079 1103 -3
1079 1104 -38
1080 1104 5
1080 1105 -97
1081 1105 -80
1081 1106 -38
1082 1106 23
1082 1107 5
1083 1107 -6
1083 1108 -52
1084 1108 97
1084 1109 -13
1085 1109 26
1085 1110 68
1086 1110 11
1086 1111 -88
1087 1111 -21
1087 1112 65
1088 1112 -21
1088 1113 -16
1089 1113 85
1089 1114 86
1090 1114 94
1090 1115 59
1091 1115 7
1091 1116 -80
1092 1116 -45
1092 1117 -54
1093 1117 -67
1093 1118 -63
1094 1118 -9
1094 1119 41
1095 1119 21
1095 1120 -56
1096 1120 97
1096 1121 99
1097 1121 50
1097 1122 43
1098 1122 -36
1098 1123 -23
1099 1123 44
1099 1124 55
1100 1124 -39
1100 1125 18
1101 1125 40
1101 1126 88
1102 1127 -52
1103 1127 -76
1103 1128 79
1104 1128 -66
1104 1129 -59
1105 1129 79
1105 1130 45
1106 1130 -26
1106 1131 0
1107 1131 27
1107 1132 99
1108 1132 -76
1108 1133 30
1109 1133 16
1109 1134 99
1110 1134 76
1110 1135 -97
1111 1135 -61
1111 1136 77
1112 1136 -97
1112 1137 -89
1113 1137 -71
1113 1138 50
1114 1138 -10
1114 1139 -62
1115 1139 -7
1115 1140 -9
1116 1140 87
1116 1141 60
1117 1141 -88
1117 1142 91
1118 1142 68
1118 1143 87
1119 1143 -19
1119 1144 -69
1120 1144 -43
1120 1145 -4
1121 1145 -31
1121 1146 -37
1122 1146 -14
1122 1147 -8
1123 1147 0
1123 1148 -2
1124 1148 -42
1124 1149 95
1125 1149 65
1125 1150 -65
1126 1150 -94
1126 1151 -72
1127 1152 -100
1128 1152 32
1128 1153 -90
1129 1153 -99
1129 1154 50
1130 1154 51
1130 1155 72
1131 1155 79
1131 1156 75
1132 1156 5
1132 1157 53
1133 1157 -98
1133 1158 -24
1134 1158 58
1134 1159 -62
1135 1159 -88
1135 1160 -100
1136 1160 -38
1136 1161 -58
1137 1161 -47
1137 1162 -21
1138 1162 76
1138 1163 79
1139 1163 -25
1139 1164 -4
1140 1164 -22
1140 1165 -2
1141 1165 -97
1141 1166 -38
1142 1166 -52
1142 1167 -32
1143 1167 -20
1143 1168 0
1144 1168 85
1144 1169 45
1145 1169 -10
1145 1170 -2
1146 1170 65
1146 1171 62
1147 1171 66
1147 1172 -27
1148 1172 -96
1148 1173 -48
1149 1173 -2
1149 1174 -44
1150 1174 84
1150 1175 82
1151 1175 -90
1151 1176 75
1152 1177 55
1153 1177 -24
1153 1178 -59
1154 1178 -66
1154 1179 51
1155 1179 -4
1155 1180 93
1156 1180 -22
1156 1181 22
1157 1181 -4
1157 1182 -24
1158 1182 -13
1158 1183 31
1159 1183 46
1159 1184 -63
1160 1184 3
1160 1185 -90
1161 1185 30
1161 1186 51
1162 1186 9
1162 1187 40
1163 1187 32
1163 1188 89
1164 1188 -94
1164 1189 -19
1165 1189 56
1165 1190 -30
1166 1190 24
1166 1191 -48
1167 1191 -3
1167 1192 -2
1168 1192 86
1168 1193 21
1169 1193 -49
1169 1194 30
1170 1194 64
1170 1195 -41
1171 1195 -99
1171 1196 -34
1172 1196 71
1172 1197 -61
1173 1197 -63
1173 1198 73
1174 1198 -100
1174 1199 78
1175 1199 -84
1175 1200 -20
1176 1200 -87
1176 1201 -5
1177 1202 62
1178 1202 -70
1178 1203 -43
1179 1203 55
1179 1204 -57
1180 1204 -32
1180 1205 -18
1181 1205 91
1181 1206 -85
1182 1206 8
1182 1207 -41
1183 1207 -2
1183 1208 -50
1184 1208 -88
1184 1209 70
1185 1209 68
1185 1210 98
1186 1210 -76
1186 1211 -60
1187 1211 39
1187 1212 -38
1188 1212 -21
1188 1213 -30
1189 1213 -84
1189 1214 -16
1190 1214 5
1190 1215 -22
1191 1215 40
1191 1216 -17
1192 1216 64
1192 1217 -69
1193 1217 -32
1193 1218 19
1194 1218 46
1194 1219 4
1195 1219 -33
1195 1220 86
1196 1220 -96
1196 1221 -92
1197 1221 -17
1197 1222 100
1198 1222 91
1198 1223 46
1199 1223 39
1199 1224 -9
1200 1224 -54
1200 1225 -86
1201 1225 50
1201 1226 55
1202 1227 -8
1203 1227 -48
1203 1228 26
1204 1228 -4
1204 1229 16
1205 1229 10
1205 1230 -23
1206 1230 34
1206 1231 81
1207 1231 -8
1207 1232 -18
1208 1232 -24
1208 1233 95
1209 1233 -85
1209 1234 18
1210 1234 -2
1210 1235 -31
1211 1235 -51
1211 1236 -32
1212 1236 38
1212 1237 -55
1213 1237 -83
1213 1238 1
1214 1238 3
1214 1239 0
1215 1239 -60
1215 1240 -25
1216 1240 85
1216 1241 -37
1217 1241 -89
1217 1242 40
1218 1242 32
1218 1243 -2
1219 1243 -63
1219 1244 -48
1220 1244 -23
1220 1245 74
1221 1245 -73
1221 1246 -49
1222 1246 73
1222 1247 -56
1223 1247 77
1223 1248 90
1224 1248 -22
1224 1249 -65
1225 1249 -69
1225 1250 33
1226 1250 10
1226 1251 54
1227 1252 -72
1228 1252 54
1228 1253 9
1229 1253 -16
1229 1254 44
1230 1254 -88
1230 1255 -50
1231 1255 -39
1231 1256 14
1232 1256 -97
1232 1257 -73
1233 1257 18
1233 1258 91
1234 1258 -85
1234 1259 81
1235 1259 -54
1235 1260 -8
1236 1260 98
1236 1261 -67
1237 1261 62
1237 1262 81
1238 1262 -20
1238 1263 -31
1239 1263 58
1239 1264 -16
1240 1264 60
1240 1265 90
1241 1265 -83
1241 1266 -46
1242 1266 -58
1242 1267 -45
1243 1267 43
1243 1268 -13
1244 1268 -18
1244 1269 -36
1245 1269 36
1245 1270 -2
1246 1270 -38
1246 1271 9
1247 1271 79
1247 1272 -9
1248 1272 -12
1248 1273 -98
1249 1273 -76
1249 1274 -49
1250 1274 -44
1250 1275 97
1251 1275 -73
1251 1276 76
1252 1277 -89
1253 1277 30
1253 1278 -20
1254 1278 -77
1254 1279 75
1255 1279 31
1255 1280 68
1256 1280 -56
1256 1281 53
1257 1281 50
1257 1282 63
1258 1282 -30
1258 1283 -66
1259 1283 -75
1259 1284 -80
1260 1284 -80
1260 1285 8
1261 1285 23
1261 1286 83
1262 1286 -66
1262 1287 50
1263 1287 84
1263 1288 -52
1264 1288 16
1264 1289 -43
1265 1289 77
1265 1290 90
1266 1290 -83
1266 1291 8
1267 1291 -6
1267 1292 30
1268 1292 81
1268 1293 -38
1269 1293 11
1269 1294 78
1270 1294 18
1270 1295 -68
1271 1295 35
1271 1296 32
1272 1296 18
1272 1297 93
1273 1297 -28
1273 1298 38
1274 1298 86
1274 1299 -74
1275 1299 50
1275 1300 50
1276 1300 -33
1276 1301 75
1277 1302 -90
1278 1302 59
1278 1303 25
1279 1303 -33
1279 1304 -77
1280 1304 -10
1280 1305 16
1281 1305 98
1281 1306 -83
1282 1306 0
1282 1307 98
1283 1307 -11
1283 1308 36
1284 1308 54
1284 1309 64
1285 1309 35
1285 1310 58
1286 1310 36
1286 1311 -17
1287 1311 44
1287 1312 -88
1288 1312 -28
1288 1313 -92
1289 1313 20
1289 1314 57
1290 1314 -44
1290 1315 91
1291 1315 58
1291 1316 -56
1292 1316 -48
1292 1317 4
1293 1317 54
1293 1318 -76
1294 1318 65
1294 1319 -11
1295 1319 21
1295 1320 25
1296 1320 -43
1296 1321 -42
1297 1321 92
1297 1322 -84
1298 1322 -92
1298 1323 79
1299 1323 -57
1299 1324 -55
1300 1324 74
1300 1325 -100
1301 1325 -93
1301 1326 41
1302 1327 33
1303 1327 28
1303 1328 -47
1304 1328 -41
1304 1329 45
1305 1329 -75
1305 1330 -15
1306 1330 -80
1306 1331 -52
1307 1331 35
1307 1332 -24
1308 1332 -69
1308 1333 -96
1309 1333 46
1309 1334 98
1310 1334 -3
1310 1335 -1
1311 1335 61
1311 1336 61
1312 1336 71
1312 1337 -27
1313 1337 -25
1313 1338 43
1314 1338 98
1314 1339 58
1315 1339 -17
1315 1340 -23
1316 1340 88
1316 1341 59
1317 1341 45
1317 1342 93
1318 1342 -53
1318 1343 -57
1319 1343 -6
1319 1344 -61
1320 1344 -58
1320 1345 -2
1321 1345 -32
1321 1346 -77
1322 1346 25
1322 1347 65
1323 1347 -86
1323 1348 88
1324 1348 43
1324 1349 66
1325 1349 -62
1325 1350 15
1326 1350 84
1326 1351 -20
1327 1352 -91
1328 1352 100
1328 1353 50
1329 1353 -37
1329 1354 86
1330 1354 58
1330 1355 59
1331 1355 -8
1331 1356 -58
1332 1356 -95
1332 1357 -83
1333 1357 -100
1333 1358 -16
1334 1358 32
1334 1359 52
1335 1359 -30
1335 1360 89
1336 1360 42
1336 1361 84
1337 1361 9
1337 1362 -46
1338 1362 75
1338 1363 76
1339 1363 6
1339 1364 -27
1340 1364 -84
1340 1365 -9
1341 1365 89
1341 1366 88
1342 1366 -2
1342 1367 17
1343 1367 31
1343 1368 -10
1344 1368 -32
1344 1369 53
1345 1369 -95
1345 1370 -28
1346 1370 -65
1346 1371 -46
1347 1371 -100
1347 1372 28
1348 1372 -74
1348 1373 -32
1349 1373 5
1349 1374 -18
1350 1374 17
1350 1375 -86
1351 1375 -41
1351 1376 46
1352 1377 18
1353 1377 9
1353 1378 -4
1354 1378 -9
1354 1379 -35
1355 1379 22
1355 1380 -95
1356 1380 -82
1356 1381 32
1357 1381 -42
1357 1382 -88
1358 1382 85
1358 1383 21
1359 1383 -82
1359 1384 -60
1360 1384 -60
1360 1385 59
1361 1385 -82
1361 1386 -58
1362 1386 -62
1362 1387 -55
1363 1387 85
1363 1388 31
1364 1388 -9
1364 1389 -42
1365 1389 19
1365 1390 14
1366 1390 31
1366 1391 90
1367 1391 -16
1367 1392 47
1368 1392 -1
1368 1393 87
1369 1393 -2
1369 1394 28
1370 1394 52
1370 1395 49
1371 1395 14
1371 1396 -78
1372 1396 -28
1372 1397 47
1373 1397 -82
1373 1398 -29
1374 1398 -33
1374 1399 -11
1375 1399 -88
1375 1400 92
1376 1400 -84
1376 1401 66
1377 1402 85
1378 1402 -42
1378 1403 33
1379 1403 -82
1379 1404 66
1380 1404 94
1380 1405 -15
1381 1405 -94
1381 1406 17
1382 1406 67
1382 1407 22
1383 1407 86
1383 1408 -35
1384 1408 -23
1384 1409 -41
1385 1409 -5
1385 1410 -96
1386 1410 -78
1386 1411 95
1387 1411 60
1387 1412 -26
1388 1412 99
1388 1413 77
1389 1413 -86
1389 1414 -100
1390 1414 23
1390 1415 97
1391 1415 -22
1391 1416 -31
1392 1416 13
1392 1417 74
1393 1417 -5
1393 1418 -5
1394 1418 29
1394 1419 76
1395 1419 37
1395 1420 30
1396 1420 -100
1396 1421 -69
1397 1421 -94
1397 1422 -86
1398 1422 88
1398 1423 96
1399 1423 -73
1399 1424 42
1400 1424 -29
1400 1425 -100
1401 1425 93
1401 1426 -61
1402 1427 -82
1403 1427 67
1403 1428 20
1404 1428 -20
1404 1429 -1
1405 1429 -85
1405 1430 100
1406 1430 -66
1406 1431 88
1407 1431 -47
1407 1432 -49
1408 1432 20
1408 1433 -48
1409 1433 66
1409 1434 -74
1410 1434 -80
1410 1435 -95
1411 1435 -34
1411 1436 29
1412 1436 -24
1412 1437 -85
1413 1437 87
1413 1438 70
1414 1438 70
1414 1439 -40
1415 1439 -14
1415 1440 35
1416 1440 50
1416 1441 10
1417 1441 -68
1417 1442 30
1418 1442 -13
1418 1443 10
1419 1443 -64
1419 1444 41
1420 1444 -23
1420 1445 -31
1421 1445 -51
1421 1446 -33
1422 1446 75
1422 1447 81
1423 1447 -22
1423 1448 19
1424 1448 90
1424 1449 73
1425 1449 -25
1425 1450 -59
1426 1450 9
1426 1451 32
1427 1452 38
1428 1452 64
1428 1453 -44
1429 1453 -57
1429 1454 -13
1430 1454 -22
1430 1455 -83
1431 1455 76
1431 1456 8
1432 1456 86
1432 1457 -24
1433 1457 0
1433 1458 25
1434 1458 -8
1434 1459 -72
1435 1459 -86
1435 1460 7
1436 1460 -76
1436 1461 -85
1437 1461 23
1437 1462 -14
1438 1462 61
1438 1463 41
1439 1463 67
1439 1464 3
1440 1464 -29
1440 1465 59
1441 1465 -71
1441 1466 -53
1442 1466 41
1442 1467 78
1443 1467 31
1443 1468 49
1444 1468 -54
1444 1469 24
1445 1469 -35
1445 1470 81
1446 1470 -7
1446 1471 -76
1447 1471 -53
1447 1472 35
1448 1472 -19
1448 1473 20
1449 1473 38
1449 1474 -10
1450 1474 -80
1450 1475 -4
1451 1475 39
1451 1476 34
1452 1477 -4
1453 1477 -67
1453 1478 5
1454 1478 -69
1454 1479 -62
1455 1479 14
1455 1480 -81
1456 1480 -31
1456 1481 72
1457 1481 38
1457 1482 -39
1458 1482 -38
1458 1483 80
1459 1483 9
1459 1484 -50
1460 1484 -64
1460 1485 59
1461 1485 72
1461 1486 -84
1462 1486 43
1462 1487 67
1463 1487 -63
1463 1488 -36
1464 1488 68
1464 1489 33
1465 1489 -93
1465 1490 -61
1466 1490 -66
1466 1491 -46
1467 1491 -89
1467 1492 -12
1468 1492 87
1468 1493 58
1469 1493 44
1469 1494 3
1470 1494 -10
1470 1495 -89
1471 1495 -43
1471 1496 -37
1472 1496 94
1472 1497 -36
1473 1497 -24
1473 1498 -58
1474 1498 20
1474 1499 -55
1475 1499 -32
1475 1500 -56
1476 1500 7
1476 1501 94
1477 1502 -79
1478 1502 45
1478 1503 58
1479 1503 -63
1479 1504 -38
1480 1504 -13
1480 1505 -47
1481 1505 30
1481 1506 -16
1482 1506 -97
1482 1507 33
1483 1507 87
1483 1508 -7
1484 1508 -11
1484 1509 43
1485 1509 4
1485 1510 -2
1486 1510 -11
1486 1511 99
1487 1511 39
1487 1512 -92
1488 1512 88
1488 1513 -37
1489 1513 0
1489 1514 -79
1490 1514 75
1490 1515 -42
1491 1515 -75
1491 1516 -25
1492 1516 -54
1492 1517 -25
1493 1517 -82
1493 1518 16
1494 1518 23
1494 1519 16
1495 1519 -75
1495 1520 -85
1496 1520 86
1496 1521 9
1497 1521 -20
1497 1522 -43
1498 1522 97
1498 1523 -82
1499 1523 -70
1499 1524 9
1500 1524 20
1500 1525 -38
1501 1525 41
1501 1526 71
1502 1527 29
1503 1527 -80
1503 1528 -2
1504 1528 -90
1504 1529 22
1505 1529 -65
1505 1530 -68
1506 1530 -46
1506 1531 69
1507 1531 27
1507 1532 79
1508 1532 -92
1508 1533 -81
1509 1533 36
1509 1534 68
1510 1534 -28
1510 1535 66
1511 1535 81
1511 1536 -74
1512 1536 -23
1512 1537 17
1513 1537 37
1513 1538 -72
1514 1538 -94
1514 1539 -64
1515 1539 22
1515 1540 -46
1516 1540 67
1516 1541 -55
1517 1541 -82
1517 1542 -73
1518 1542 -23
1518 1543 47
1519 1543 -33
1519 1544 63
1520 1544 4
1520 1545 80
1521 1545 -69
1521 1546 69
1522 1546 -99
1522 1547 6
1523 1547 19
1523 1548 -95
1524 1548 -15
1524 1549 16
1525 1549 66
1525 1550 14
1526 1550 57
1526 1551 14
1527 1552 -56
1528 1552 -92
1528 1553 79
1529 1553 -45
1529 1554 91
1530 1554 81
1530 1555 85
1531 1555 56
1531 1556 84
1532 1556 -73
1532 1557 33
1533 1557 -17
1533 1558 32
1534 1558 36
1534 1559 56
1535 1559 22
1535 1560 57
1536 1560 97
1536 1561 60
1537 1561 96
1537 1562 63
1538 1562 -20
1538 1563 14
1539 1563 1
1539 1564 -87
1540 1564 -85
1540 1565 -27
1541 1565 53
1541 1566 31
1542 1566 51
1542 1567 60
1543 1567 54
1543 1568 57
1544 1568 48
1544 1569 -58
1545 1569 -61
1545 1570 19
1546 1570 67
1546 1571 -4
1547 1571 68
1547 1572 78
1548 1572 -93
1548 1573 -58
1549 1573 98
1549 1574 23
1550 1574 -96
1550 1575 44
1551 1575 65
1551 1576 -66
1552 1577 -80
1553 1577 -18
1553 1578 83
1554 1578 15
1554 1579 76
1555 1579 -24
1555 1580 85
1556 1580 72
1556 1581 -88
1557 1581 47
1557 1582 34
1558 1582 75
1558 1583 -30
1559 1583 -58
1559 1584 62
1560 1584 -14
1560 1585 -85
1561 1585 -36
1561 1586 -19
1562 1586 16
1562 1587 16
1563 1587 -15
1563 1588 -25
1564 1588 16
1564 1589 98
1565 1589 4
1565 1590 -82
1566 1590 -10
1566 1591 24
1567 1591 86
1567 1592 86
1568 1592 46
1568 1593 47
1569 1593 73
1569 1594 -12
1570 1594 0
1570 1595 -15
1571 1595 93
1571 1596 -100
1572 1596 -80
1572 1597 -72
1573 1597 16
1573 1598 85
1574 1598 46
1574 1599 17
1575 1599 88
1575 1600 -42
1576 1600 -77
1576 1601 -85
1577 1602 -16
1578 1602 -56
1578 1603 89
1579 1603 32
1579 1604 -99
1580 1604 77
1580 1605 -9
1581 1605 98
1581 1606 -93
1582 1606 -25
1582 1607 -60
1583 1607 82
1583 1608 14
1584 1608 25
1584 1609 -82
1585 1609 79
1585 1610 55
1586 1610 31
1586 1611 98
1587 1611 17
1587 1612 -16
1588 1612 -2
1588 1613 -31
1589 1613 -52
1589 1614 62
1590 1614 -20
1590 1615 41
1591 1615 -13
1591 1616 37
1592 1616 -94
1592 1617 36
1593 1617 -40
1593 1618 -74
1594 1618 98
1594 1619 70
1595 1619 -1
1595 1620 -58
1596 1620 -83
1596 1621 79
1597 1621 86
1597 1622 73
1598 1622 -5
1598 1623 -78
1599 1623 -34
1599 1624 -33
1600 1624 -73
1600 1625 75
1601 1625 44
1601 1626 24
1602 1627 -40
1603 1627 24
1603 1628 94
1604 1628 79
1604 1629 -30
1605 1629 -37
1605 1630 -55
1606 1630 0
1606 1631 -10
1607 1631 34
1607 1632 -33
1608 1632 -18
1608 1633 13
1609 1633 54
1609 1634 23
1610 1634 80
1610 1635 -14
1611 1635 -43
1611 1636 -30
1612 1636 -56
1612 1637 60
1613 1637 73
1613 1638 -57
1614 1638 97
1614 1639 26
1615 1639 92
1615 1640 46
1616 1640 49
1616 1641 -1
1617 1641 -39
1617 1642 -94
1618 1642 14
1618 1643 82
1619 1643 99
1619 1644 15
1620 1644 11
1620 1645 -25
1621 1645 77
1621 1646 32
1622 1646 -20
1622 1647 84
1623 1647 -67
1623 1648 -31
1624 1648 -96
1624 1649 -88
1625 1649 -8
1625 1650 -48
1626 1650 31
1626 1651 87
1627 1652 83
1628 1652 -29
1628 1653 -41
1629 1653 -63
1629 1654 83
1630 1654 92
1630 1655 -21
1631 1655 87
1631 1656 -6
1632 1656 40
1632 1657 -96
1633 1657 -25
1633 1658 -6
1634 1658 60
1634 1659 -44
1635 1659 65
1635 1660 0
1636 1660 58
1636 1661 -90
1637 1661 10
1637 1662 46
1638 1662 -41
1638 1663 -32
1639 1663 19
1639 1664 -87
1640 1664 -10
1640 1665 -83
1641 1665 -40
1641 1666 69
1642 1666 46
1642 1667 29
1643 1667 71
1643 1668 -90
1644 1668 63
1644 1669 66
1645 1669 -3
1645 1670 -41
1646 1670 53
1646 1671 50
1647 1671 -73
1647 1672 73
1648 1672 -28
1648 1673 50
1649 1673 -60
1649 1674 51
1650 1674 25
1650 1675 -94
1651 1675 -88
1651 1676 12
1652 1677 -97
1653 1677 69
1653 1678 33
1654 1678 -90
1654 1679 -75
1655 1679 -85
1655 1680 29
1656 1680 -50
1656 1681 -76
1657 1681 -3
1657 1682 76
1658 1682 -38
1658 1683 13
1659 1683 12
1659 1684 -35
1660 1684 37
1660 1685 26
1661 1685 78
1661 1686 89
1662 1686 -78
1662 1687 13
1663 1687 -45
1663 1688 70
1664 1688 14
1664 1689 -51
1665 1689 75
1665 1690 -82
1666 1690 -83
1666 1691 100
1667 1691 32
1667 1692 58
1668 1692 12
1668 1693 -44
1669 1693 12
1669 1694 -96
1670 1694 -53
1670 1695 -48
1671 1695 -68
1671 1696 91
1672 1696 -56
1672 1697 30
1673 1697 31
1673 1698 46
1674 1698 -29
1674 1699 17
1675 1699 84
1675 1700 93
1676 1700 -75
1676 1701 -35
1677 1702 47
1678 1702 51
1678 1703 -40
1679 1703 32
1679 1704 -68
1680 1704 -65
1680 1705 74
1681 1705 -26
1681 1706 34
1682 1706 -23
1682 1707 50
1683 1707 -69
1683 1708 -61
1684 1708 76
1684 1709 1
1685 1709 -52
1685 1710 34
1686 1710 -93
1686 1711 45
1687 1711 41
1687 1712 -45
1688 1712 61
1688 1713 -11
1689 1713 -42
1689 1714 -68
1690 1714 6
1690 1715 18
1691 1715 59
1691 1716 -94
1692 1716 -50
1692 1717 59
1693 1717 -66
1693 1718 88
1694 1718 41
1694 1719 34
1695 1719 71
1695 1720 -55
1696 1720 3
1696 1721 49
1697 1721 43
1697 1722 -61
1698 1722 61
1698 1723 -83
1699 1723 -17
1699 1724 -61
1700 1724 30
1700 1725 94
1701 1725 -71
1701 1726 -50
1702 1727 0
1703 1727 93
1703 1728 -92
1704 1728 -57
1704 1729 -97
1705 1729 19
1705 1730 -20
1706 1730 -97
1706 1731 87
1707 1731 -79
1707 1732 99
1708 1732 0
1708 1733 63
1709 1733 -4
1709 1734 23
1710 1734 65
1710 1735 55
1711 1735 -99
1711 1736 -48
1712 1736 44
1712 1737 -15
1713 1737 -60
1713 1738 54
1714 1738 -63
1714 1739 -100
1715 1739 -82
1715 1740 -65
1716 1740 18
1716 1741 -31
1717 1741 31
1717 1742 78
1718 1742 -81
1718 1743 23
1719 1743 26
1719 1744 28
1720 1744 85
1720 1745 -57
1721 1745 -16
1721 1746 76
1722 1746 8
1722 1747 47
1723 1747 95
1723 1748 20
1724 1748 93
1724 1749 -56
1725 1749 -97
1725 1750 -26
1726 1750 37
1726 1751 -56
1727 1752 50
1728 1752 -4
1728 1753 -72
1729 1753 79
1729 1754 -78
1730 1754 93
1730 1755 30
1731 1755 -16
1731 1756 -75
1732 1756 15
1732 1757 34
1733 1757 98
1733 1758 91
1734 1758 51
1734 1759 -60
1735 1759 98
1735 1760 43
1736 1760 67
1736 1761 26
1737 1761 -45
1737 1762 78
1738 1762 -86
1738 1763 14
1739 1763 43
1739 1764 15
1740 1764 60
1740 1765 99
1741 1765 34
1741 1766 42
1742 1766 28
1742 1767 -30
1743 1767 -31
1743 1768 52
1744 1768 -75
1744 1769 -76
1745 1769 29
1745 1770 62
1746 1770 92
1746 1771 27
1747 1771 -96
1747 1772 -41
1748 1772 97
1748 1773 -46
1749 1773 -1
1749 1774 97
1750 1774 -95
1750 1775 62
1751 1775 -30
1751 1776 -77
1752 1777 -9
1753 1777 -97
1753 1778 93
1754 1778 44
1754 1779 -52
1755 1779 52
1755 1780 85
1756 1780 -59
1756 1781 53
1757 1781 -33
1757 1782 64
1758 1782 -32
1758 1783 -35
1759 1783 -21
1759 1784 -21
1760 1784 -23
1760 1785 -66
1761 1785 -26
1761 1786 2
1762 1786 -58
1762 1787 -21
1763 1787 87
1763 1788 25
1764 1788 -65
1764 1789 82
1765 1789 -89
1765 1790 -33
1766 1790 -98
1766 1791 52
1767 1791 71
1767 1792 -41
1768 1792 43
1768 1793 -42
1769 1793 -65
1769 1794 -19
1770 1794 -62
1770 1795 94
1771 1795 82
1771 1796 -29
1772 1796 -41
1772 1797 -31
1773 1797 81
1773 1798 -39
1774 1798 -99
1774 1799 50
1775 1799 30
1775 1800 79
1776 1800 -37
1776 1801 24
1777 1802 59
1778 1802 -2
1778 1803 59
1779 1803 -10
1779 1804 -98
1780 1804 -96
1780 1805 -13
1781 1805 -94
1781 1806 -77
1782 1806 -36
1782 1807 -37
1783 1807 -12
1783 1808 97
1784 1808 79
1784 1809 27
1785 1809 14
1785 1810 -24
1786 1810 -100
1786 1811 -14
1787 1811 67
1787 1812 -62
1788 1812 -37
1788 1813 -9
1789 1813 38
1789 1814 75
1790 1814 -63
1790 1815 42
1791 1815 88
1791 1816 -14
1792 1816 -58
1792 1817 68
1793 1817 -10
1793 1818 34
1794 1818 77
1794 1819 -69
1795 1819 62
1795 1820 -71
1796 1820 -20
1796 1821 -75
1797 1821 -52
1797 1822 61
1798 1822 -40
1798 1823 -32
1799 1823 67
1799 1824 -40
1800 1824 -29
1800 1825 8
1801 1825 47
1801 1826 -25
1802 1827 -63
1803 1827 -38
1803 1828 -14
1804 1828 41
1804 1829 40
1805 1829 -39
1805 1830 41
1806 1830 -7
1806 1831 19
1807 1831 -94
1807 1832 60
1808 1832 -48
1808 1833 95
1809 1833 -83
1809 1834 46
1810 1834 -89
1810 1835 96
1811 1835 -76
1811 1836 63
1812 1836 57
1812 1837 -69
1813 1837 22
1813 1838 28
1814 1838 28
1814 1839 -28
1815 1839 7
1815 1840 -35
1816 1840 -27
1816 1841 -34
1817 1841 -44
1817 1842 -15
1818 1842 -37
1818 1843 -70
1819 1843 -61
1819 1844 -37
1820 1844 13
1820 1845 15
1821 1845 -20
1821 1846 80
1822 1846 14
1822 1847 -63
1823 1847 19
1823 1848 -74
1824 1848 -15
1824 1849 33
1825 1849 80
1825 1850 78
1826 1850 20
1826 1851 76
1827 1852 -14
1828 1852 -17
1828 1853 -31
1829 1853 25
1829 1854 -2
1830 1854 45
1830 1855 -32
1831 1855 22
1831 1856 -35
1832 1856 -89
1832 1857 7
1833 1857 -24
1833 1858 54
1834 1858 -90
1834 1859 84
1835 1859 -92
1835 1860 -45
1836 1860 5
1836 1861 -88
1837 1861 -91
1837 1862 24
1838 1862 75
1838 1863 -79
1839 1863 0
1839 1864 4
1840 1864 -28
1840 1865 -41
1841 1865 1
1841 1866 48
1842 1866 100
1842 1867 72
1843 1867 18
1843 1868 -36
1844 1868 35
1844 1869 -24
1845 1869 63
1845 1870 -45
1846 1870 66
1846 1871 -55
1847 1871 68
1847 1872 96
1848 1872 -37
1848 1873 -46
1849 1873 38
1849 1874 76
1850 1874 -48
1850 1875 91
1851 1875 -33
1851 1876 -1
1852 1877 -74
1853 1877 56
1853 1878 31
1854 1878 35
1854 1879 -94
1855 1879 -62
1855 1880 -36
1856 1880 -29
1856 1881 -65
1857 1881 -92
1857 1882 13
1858 1882 -68
1858 1883 71
1859 1883 24
1859 1884 -29
1860 1884 -48
1860 1885 -79
1861 1885 79
1861 1886 -20
1862 1886 -8
1862 1887 -21
1863 1887 -6
1863 1888 44
1864 1888 -5
1864 1889 79
1865 1889 -22
1865 1890 -94
1866 1890 58
1866 1891 26
1867 1891 62
1867 1892 87
1868 1892 -84
1868 1893 39
1869 1893 -79
1869 1894 -63
1870 1894 -96
1870 1895 93
1871 1895 24
1871 1896 -16
1872 1896 -57
1872 1897 89
1873 1897 56
1873 1898 -34
1874 1898 -72
1874 1899 8
1875 1899 -2
1875 1900 42
1876 1900 -46
1876 1901 -33
1877 1902 -29
1878 1902 86
1878 1903 63
1879 1903 -11
1879 1904 55
1880 1904 45
1880 1905 -54
1881 1905 -81
1881 1906 67
1882 1906 -44
1882 1907 -12
1883 1907 59
1883 1908 -20
1884 1908 87
1884 1909 25
1885 1909 20
1885 1910 22
1886 1910 -37
1886 1911 -18
1887 1911 65
1887 1912 -98
1888 1912 91
1888 1913 -74
1889 1913 -64
1889 1914 -91
1890 1914 18
1890 1915 -62
1891 1915 -92
1891 1916 -92
1892 1916 54
1892 1917 -47
1893 1917 -59
1893 1918 -53
1894 1918 72
1894 1919 -29
1895 1919 57
1895 1920 -31
1896 1920 -46
1896 1921 43
1897 1921 -82
1897 1922 -60
