5
2527 4950
1063 1087 -7
1063 1088 15
1064 1088 -65
1064 1089 -94
1065 1089 80
1065 1090 -39
1066 1090 3
1066 1091 -96
1067 1091 -28
1067 1092 -46
1068 1092 -61
1068 1093 28
1069 1093 -69
1069 1094 5
1070 1094 4
1070 1095 58
1071 1095 -16
1071 1096 -38
1072 1096 -84
1072 1097 92
1073 1097 26
1073 1098 -79
1074 1098 33
1074 1099 59
1075 1099 20
1075 1100 6
1076 1100 39
1076 1101 66
1077 1102 -43
1078 1102 -98
1078 1103 -73
1079 1103 -13
1079 1104 -81
1080 1104 92
1080 1105 17
1081 1105 68
1081 1106 24
1082 1106 11
1082 1107 90
1083 1107 61
1083 1108 -78
1084 1108 25
1084 1109 -3
1085 1109 39
1085 1110 -46
1086 1110 73
1086 1111 -30
1087 1111 39
1087 1112 86
1088 1112 -89
1088 1113 10
1089 1113 98
1089 1114 -69
1090 1114 -83
1090 1115 74
1091 1115 -39
1091 1116 54
1092 1116 81
1092 1117 67
1093 1117 26
1093 1118 -97
1094 1118 0
1094 1119 -96
1095 1119 -41
1095 1120 -48
1096 1120 64
1096 1121 -21
1097 1121 -79
1097 1122 40
1098 1122 -2
1098 1123 69
1099 1123 -25
1099 1124 11
1100 1124 -30
1100 1125 -69
1101 1125 78
1101 1126 73
1102 1127 61
1103 1127 84
1103 1128 -42
1104 1128 85
1104 1129 -78
1105 1129 -11
1105 1130 -51
1106 1130 75
1106 1131 -24
1107 1131 10
1107 1132 -48
1108 1132 -9
1108 1133 88
1109 1133 54
1109 1134 -36
1110 1134 16
1110 1135 -85
1111 1135 -70
1111 1136 50
1112 1136 62
1112 1137 -48
1113 1137 77
1113 1138 20
1114 1138 -17
1114 1139 39
1115 1139 -53
1115 1140 48
1116 1140 4
1116 1141 -93
1117 1141 -33
1117 1142 95
1118 1142 72
1118 1143 -57
1119 1143 -100
1119 1144 -5
1120 1144 -49
1120 1145 -26
1121 1145 -54
1121 1146 -79
1122 1146 7
1122 1147 -91
1123 1147 5
1123 1148 98
1124 1148 -27
1124 1149 -94
1125 1149 34
1125 1150 91
1126 1150 -44
1126 1151 -62
1127 1152 39
1128 1152 -51
1128 1153 -75
1129 1153 -68
1129 1154 84
1130 1154 -83
1130 1155 -60
1131 1155 12
1131 1156 31
1132 1156 -64
1132 1157 1
1133 1157 58
1133 1158 -70
1134 1158 14
1134 1159 -25
1135 1159 86
1135 1160 50
1136 1160 39
1136 1161 -16
1137 1161 -10
1137 1162 83
1138 1162 -11
1138 1163 69
1139 1163 16
1139 1164 84
1140 1164 -16
1140 1165 -56
1141 1165 68
1141 1166 -23
1142 1166 -2
1142 1167 -52
1143 1167 -61
1143 1168 -93
1144 1168 31
1144 1169 -88
1145 1169 53
1145 1170 65
1146 1170 -74
1146 1171 -90
1147 1171 49
1147 1172 1
1148 1172 -61
1148 1173 96
1149 1173 71
1149 1174 9
1150 1174 -82
1150 1175 59
1151 1175 -49
1151 1176 75
1152 1177 42
1153 1177 48
1153 1178 23
1154 1178 -6
1154 1179 83
1155 1179 -9
1155 1180 -64
1156 1180 5
1156 1181 16
1157 1181 -83
1157 1182 46
1158 1182 -66
1158 1183 -93
1159 1183 -26
1159 1184 -2
1160 1184 42
1160 1185 -42
1161 1185 92
1161 1186 40
1162 1186 -58
1162 1187 16
1163 1187 -75
1163 1188 80
1164 1188 11
1164 1189 81
1165 1189 31
1165 1190 -28
1166 1190 60
1166 1191 22
1167 1191 90
1167 1192 55
1168 1192 5
1168 1193 -44
1169 1193 4
1169 1194 9
1170 1194 30
1170 1195 -72
1171 1195 34
1171 1196 89
1172 1196 31
1172 1197 84
1173 1197 -53
1173 1198 47
1174 1198 -80
1174 1199 70
1175 1199 63
1175 1200 88
1176 1200 46
1176 1201 -17
1177 1202 -90
1178 1202 100
1178 1203 21
1179 1203 18
1179 1204 36
1180 1204 7
1180 1205 -33
1181 1205 77
1181 1206 13
1182 1206 58
1182 1207 -18
1183 1207 13
1183 1208 89
1184 1208 28
1184 1209 -75
1185 1209 -23
1185 1210 -64
1186 1210 -61
1186 1211 -74
1187 1211 94
1187 1212 -12
1188 1212 -31
1188 1213 40
1189 1213 -40
1189 1214 -54
1190 1214 -10
1190 1215 -97
1191 1215 6
1191 1216 97
1192 1216 15
1192 1217 73
1193 1217 -5
1193 1218 25
1194 1218 14
1194 1219 36
1195 1219 -79
1195 1220 20
1196 1220 -36
1196 1221 -22
1197 1221 -46
1197 1222 -96
1198 1222 14
1198 1223 -38
1199 1223 20
1199 1224 -80
1200 1224 -11
1200 1225 14
1201 1225 -5
1201 1226 -71
1202 1227 90
1203 1227 84
1203 1228 -86
1204 1228 -43
1204 1229 32
1205 1229 -21
1205 1230 63
1206 1230 99
1206 1231 36
1207 1231 -100
1207 1232 -44
1208 1232 2
1208 1233 8
1209 1233 -98
1209 1234 55
1210 1234 -59
1210 1235 -11
1211 1235 -20
1211 1236 -17
1212 1236 54
1212 1237 -86
1213 1237 -86
1213 1238 -61
1214 1238 -63
1214 1239 16
1215 1239 90
1215 1240 -40
1216 1240 -22
1216 1241 74
1217 1241 35
1217 1242 43
1218 1242 -16
1218 1243 18
1219 1243 -57
1219 1244 79
1220 1244 80
1220 1245 -8
1221 1245 41
1221 1246 -11
1222 1246 -46
1222 1247 72
1223 1247 52
1223 1248 14
1224 1248 -33
1224 1249 5
1225 1249 40
1225 1250 -51
1226 1250 48
1226 1251 -77
1227 1252 -56
1228 1252 -35
1228 1253 79
1229 1253 68
1229 1254 11
1230 1254 -67
1230 1255 -98
1231 1255 47
1231 1256 85
1232 1256 -26
1232 1257 83
1233 1257 90
1233 1258 40
1234 1258 21
1234 1259 96
1235 1259 -26
1235 1260 -18
1236 1260 -8
1236 1261 24
1237 1261 96
1237 1262 45
1238 1262 82
1238 1263 -23
1239 1263 98
1239 1264 -35
1240 1264 87
1240 1265 -40
1241 1265 15
1241 1266 15
1242 1266 84
1242 1267 -69
1243 1267 -11
1243 1268 4
1244 1268 -19
1244 1269 -53
1245 1269 25
1245 1270 23
1246 1270 -65
1246 1271 64
1247 1271 77
1247 1272 52
1248 1272 66
1248 1273 -79
1249 1273 -85
1249 1274 -92
1250 1274 15
1250 1275 83
1251 1275 88
1251 1276 29
1252 1277 -89
1253 1277 64
1253 1278 57
1254 1278 -36
1254 1279 -71
1255 1279 -40
1255 1280 26
1256 1280 -67
1256 1281 -43
1257 1281 81
1257 1282 -90
1258 1282 3
1258 1283 44
1259 1283 38
1259 1284 7
1260 1284 77
1260 1285 -56
1261 1285 -64
1261 1286 -16
1262 1286 53
1262 1287 25
1263 1287 -53
1263 1288 -33
1264 1288 47
1264 1289 -14
1265 1289 53
1265 1290 -50
1266 1290 45
1266 1291 -78
1267 1291 -9
1267 1292 46
1268 1292 -39
1268 1293 79
1269 1293 99
1269 1294 -98
1270 1294 73
1270 1295 4
1271 1295 -24
1271 1296 93
1272 1296 -56
1272 1297 20
1273 1297 18
1273 1298 -45
1274 1298 -49
1274 1299 -77
1275 1299 71
1275 1300 -95
1276 1300 -65
1276 1301 76
1277 1302 -61
1278 1302 -64
1278 1303 -56
1279 1303 -2
1279 1304 -5
1280 1304 42
1280 1305 -6
1281 1305 -57
1281 1306 -30
1282 1306 -100
1282 1307 -44
1283 1307 91
1283 1308 -78
1284 1308 -81
1284 1309 -45
1285 1309 -17
1285 1310 -85
1286 1310 -12
1286 1311 -48
1287 1311 -53
1287 1312 7
1288 1312 13
1288 1313 55
1289 1313 65
1289 1314 54
1290 1314 -84
1290 1315 -1
1291 1315 38
1291 1316 -5
1292 1316 -56
1292 1317 -97
1293 1317 29
1293 1318 -41
1294 1318 1
1294 1319 -79
1295 1319 94
1295 1320 -72
1296 1320 17
1296 1321 74
1297 1321 -24
1297 1322 88
1298 1322 -26
1298 1323 -67
1299 1323 -29
1299 1324 -27
1300 1324 43
1300 1325 -13
1301 1325 -88
1301 1326 -31
1302 1327 -6
1303 1327 57
1303 1328 57
1304 1328 92
1304 1329 -15
1305 1329 -50
1305 1330 -49
1306 1330 -41
1306 1331 -23
1307 1331 1
1307 1332 -5
1308 1332 80
1308 1333 63
1309 1333 85
1309 1334 73
1310 1334 45
1310 1335 -14
1311 1335 13
1311 1336 37
1312 1336 68
1312 1337 96
1313 1337 -86
1313 1338 99
1314 1338 -47
1314 1339 79
1315 1339 14
1315 1340 41
1316 1340 0
1316 1341 -38
1317 1341 55
1317 1342 69
1318 1342 -100
1318 1343 -13
1319 1343 -56
1319 1344 -87
1320 1344 -69
1320 1345 42
1321 1345 49
1321 1346 -62
1322 1346 -92
1322 1347 -75
1323 1347 -57
1323 1348 74
1324 1348 -15
1324 1349 87
1325 1349 13
1325 1350 -2
1326 1350 16
1326 1351 -91
1327 1352 -33
1328 1352 -27
1328 1353 -2
1329 1353 -16
1329 1354 78
1330 1354 -32
1330 1355 -94
1331 1355 81
1331 1356 -45
1332 1356 20
1332 1357 57
1333 1357 -33
1333 1358 0
1334 1358 82
1334 1359 22
1335 1359 -58
1335 1360 -77
1336 1360 -44
1336 1361 -83
1337 1361 47
1337 1362 -15
1338 1362 72
1338 1363 -2
1339 1363 -85
1339 1364 43
1340 1364 -88
1340 1365 -4
1341 1365 90
1341 1366 -25
1342 1366 -11
1342 1367 59
1343 1367 74
1343 1368 -72
1344 1368 -2
1344 1369 22
1345 1369 41
1345 1370 -79
1346 1370 -7
1346 1371 -46
1347 1371 -98
1347 1372 31
1348 1372 -86
1348 1373 -5
1349 1373 -26
1349 1374 -82
1350 1374 -90
1350 1375 -22
1351 1375 -91
1351 1376 -98
1352 1377 -18
1353 1377 82
1353 1378 -73
1354 1378 43
1354 1379 4
1355 1379 94
1355 1380 -71
1356 1380 87
1356 1381 6
1357 1381 71
1357 1382 41
1358 1382 -31
1358 1383 53
1359 1383 -48
1359 1384 5
1360 1384 -67
1360 1385 -17
1361 1385 69
1361 1386 55
1362 1386 -54
1362 1387 -25
1363 1387 -59
1363 1388 -59
1364 1388 -27
1364 1389 -95
1365 1389 -96
1365 1390 66
1366 1390 80
1366 1391 -24
1367 1391 -98
1367 1392 55
1368 1392 -52
1368 1393 71
1369 1393 39
1369 1394 72
1370 1394 6
1370 1395 95
1371 1395 70
1371 1396 -19
1372 1396 -45
1372 1397 5
1373 1397 -67
1373 1398 90
1374 1398 68
1374 1399 92
1375 1399 -35
1375 1400 -57
1376 1400 13
1376 1401 49
1377 1402 -75
1378 1402 -52
1378 1403 20
1379 1403 -18
1379 1404 51
1380 1404 78
1380 1405 48
1381 1405 55
1381 1406 -92
1382 1406 69
1382 1407 -79
1383 1407 1
1383 1408 69
1384 1408 -59
1384 1409 90
1385 1409 -20
1385 1410 -39
1386 1410 -31
1386 1411 21
1387 1411 48
1387 1412 -34
1388 1412 -69
1388 1413 -56
1389 1413 -43
1389 1414 -90
1390 1414 67
1390 1415 22
1391 1415 -63
1391 1416 -4
1392 1416 -63
1392 1417 41
1393 1417 5
1393 1418 72
1394 1418 54
1394 1419 12
1395 1419 26
1395 1420 51
1396 1420 -80
1396 1421 2
1397 1421 4
1397 1422 63
1398 1422 18
1398 1423 21
1399 1423 16
1399 1424 -80
1400 1424 22
1400 1425 -73
1401 1425 93
1401 1426 -13
1402 1427 98
1403 1427 -90
1403 1428 -48
1404 1428 -7
1404 1429 -25
1405 1429 39
1405 1430 -85
1406 1430 83
1406 1431 18
1407 1431 -67
1407 1432 23
1408 1432 16
1408 1433 13
1409 1433 95
1409 1434 -38
1410 1434 57
1410 1435 -7
1411 1435 55
1411 1436 66
1412 1436 57
1412 1437 58
1413 1437 -36
1413 1438 -77
1414 1438 -15
1414 1439 42
1415 1439 80
1415 1440 100
1416 1440 -99
1416 1441 -17
1417 1441 51
1417 1442 9
1418 1442 4
1418 1443 -76
1419 1443 -43
1419 1444 9
1420 1444 -82
1420 1445 72
1421 1445 22
1421 1446 86
1422 1446 21
1422 1447 -22
1423 1447 -48
1423 1448 -19
1424 1448 -42
1424 1449 -80
1425 1449 -13
1425 1450 -71
1426 1450 82
1426 1451 64
1427 1452 -94
1428 1452 48
1428 1453 -30
1429 1453 -62
1429 1454 -81
1430 1454 32
1430 1455 -33
1431 1455 -85
1431 1456 84
1432 1456 88
1432 1457 -52
1433 1457 32
1433 1458 -90
1434 1458 -67
1434 1459 -3
1435 1459 -37
1435 1460 68
1436 1460 -19
1436 1461 44
1437 1461 -3
1437 1462 -21
1438 1462 52
1438 1463 36
1439 1463 -55
1439 1464 100
1440 1464 44
1440 1465 -4
1441 1465 51
1441 1466 55
1442 1466 58
1442 1467 -41
1443 1467 37
1443 1468 79
1444 1468 -14
1444 1469 92
1445 1469 40
1445 1470 85
1446 1470 55
1446 1471 19
1447 1471 -6
1447 1472 51
1448 1472 74
1448 1473 -32
1449 1473 29
1449 1474 7
1450 1474 -28
1450 1475 -20
1451 1475 -94
1451 1476 43
1452 1477 -92
1453 1477 -53
1453 1478 -3
1454 1478 68
1454 1479 23
1455 1479 16
1455 1480 56
1456 1480 -5
1456 1481 11
1457 1481 -36
1457 1482 -52
1458 1482 8
1458 1483 19
1459 1483 -12
1459 1484 29
1460 1484 -10
1460 1485 -23
1461 1485 0
1461 1486 48
1462 1486 79
1462 1487 -78
1463 1487 -57
1463 1488 46
1464 1488 -44
1464 1489 -57
1465 1489 14
1465 1490 -99
1466 1490 -2
1466 1491 29
1467 1491 -59
1467 1492 38
1468 1492 77
1468 1493 13
1469 1493 45
1469 1494 -10
1470 1494 14
1470 1495 -84
1471 1495 60
1471 1496 19
1472 1496 21
1472 1497 -14
1473 1497 -94
1473 1498 -9
1474 1498 27
1474 1499 -41
1475 1499 -97
1475 1500 -10
1476 1500 25
1476 1501 84
1477 1502 -50
1478 1502 12
1478 1503 -50
1479 1503 -51
1479 1504 61
1480 1504 -54
1480 1505 -97
1481 1505 43
1481 1506 -57
1482 1506 -2
1482 1507 24
1483 1507 -91
1483 1508 -17
1484 1508 52
1484 1509 6
1485 1509 10
1485 1510 -76
1486 1510 84
1486 1511 -65
1487 1511 -34
1487 1512 97
1488 1512 12
1488 1513 8
1489 1513 51
1489 1514 -46
1490 1514 49
1490 1515 -49
1491 1515 -40
1491 1516 -6
1492 1516 -80
1492 1517 100
1493 1517 -74
1493 1518 -94
1494 1518 -74
1494 1519 17
1495 1519 -38
1495 1520 73
1496 1520 -1
1496 1521 25
1497 1521 27
1497 1522 -80
1498 1522 33
1498 1523 75
1499 1523 -68
1499 1524 -21
1500 1524 -88
1500 1525 -96
1501 1525 -60
1501 1526 18
1502 1527 78
1503 1527 30
1503 1528 -56
1504 1528 -53
1504 1529 -73
1505 1529 -18
1505 1530 -8
1506 1530 -97
1506 1531 -12
1507 1531 34
1507 1532 -84
1508 1532 88
1508 1533 -67
1509 1533 68
1509 1534 30
1510 1534 1
1510 1535 -67
1511 1535 -90
1511 1536 4
1512 1536 -22
1512 1537 49
1513 1537 93
1513 1538 7
1514 1538 73
1514 1539 -3
1515 1539 2
1515 1540 -36
1516 1540 82
1516 1541 -47
1517 1541 -70
1517 1542 -5
1518 1542 94
1518 1543 -81
1519 1543 -58
1519 1544 -15
1520 1544 -74
1520 1545 -55
1521 1545 -73
1521 1546 -95
1522 1546 -36
1522 1547 -22
1523 1547 -39
1523 1548 45
1524 1548 -90
1524 1549 46
1525 1549 -4
1525 1550 -66
1526 1550 28
1526 1551 30
1527 1552 26
1528 1552 -26
1528 1553 -31
1529 1553 66
1529 1554 -70
1530 1554 -3
1530 1555 95
1531 1555 -14
1531 1556 56
1532 1556 24
1532 1557 69
1533 1557 -6
1533 1558 -67
1534 1558 -56
1534 1559 64
1535 1559 55
1535 1560 -32
1536 1560 72
1536 1561 96
1537 1561 -73
1537 1562 -17
1538 1562 -43
1538 1563 -100
1539 1563 92
1539 1564 19
1540 1564 -70
1540 1565 1
1541 1565 45
1541 1566 -14
1542 1566 80
1542 1567 73
1543 1567 -37
1543 1568 -93
1544 1568 -60
1544 1569 81
1545 1569 28
1545 1570 -66
1546 1570 -25
1546 1571 17
1547 1571 -29
1547 1572 -53
1548 1572 68
1548 1573 18
1549 1573 51
1549 1574 86
1550 1574 -4
1550 1575 47
1551 1575 -3
1551 1576 34
1552 1577 -87
1553 1577 45
1553 1578 45
1554 1578 42
1554 1579 82
1555 1579 -42
1555 1580 -97
1556 1580 -92
1556 1581 96
1557 1581 -69
1557 1582 80
1558 1582 32
1558 1583 -11
1559 1583 32
1559 1584 -11
1560 1584 78
1560 1585 -55
1561 1585 -30
1561 1586 -48
1562 1586 84
1562 1587 -49
1563 1587 55
1563 1588 -6
1564 1588 68
1564 1589 -25
1565 1589 82
1565 1590 21
1566 1590 11
1566 1591 78
1567 1591 -60
1567 1592 -83
1568 1592 98
1568 1593 -74
1569 1593 11
1569 1594 -49
1570 1594 -68
1570 1595 -72
1571 1595 99
1571 1596 42
1572 1596 -22
1572 1597 -12
1573 1597 11
1573 1598 -73
1574 1598 43
1574 1599 74
1575 1599 -40
1575 1600 18
1576 1600 -63
1576 1601 -8
1577 1602 -11
1578 1602 38
1578 1603 -6
1579 1603 14
1579 1604 82
1580 1604 26
1580 1605 -33
1581 1605 -83
1581 1606 -50
1582 1606 -79
1582 1607 -77
1583 1607 -26
1583 1608 -34
1584 1608 -32
1584 1609 -32
1585 1609 -35
1585 1610 85
1586 1610 23
1586 1611 16
1587 1611 70
1587 1612 -27
1588 1612 32
1588 1613 -82
1589 1613 -38
1589 1614 52
1590 1614 -69
1590 1615 -45
1591 1615 61
1591 1616 42
1592 1616 35
1592 1617 -67
1593 1617 -87
1593 1618 25
1594 1618 65
1594 1619 -84
1595 1619 43
1595 1620 42
1596 1620 82
1596 1621 77
1597 1621 91
1597 1622 20
1598 1622 -53
1598 1623 98
1599 1623 -95
1599 1624 18
1600 1624 2
1600 1625 50
1601 1625 -45
1601 1626 3
1602 1627 75
1603 1627 44
1603 1628 60
1604 1628 -57
1604 1629 -58
1605 1629 16
1605 1630 79
1606 1630 55
1606 1631 59
1607 1631 15
1607 1632 -18
1608 1632 -93
1608 1633 -32
1609 1633 96
1609 1634 99
1610 1634 -63
1610 1635 -67
1611 1635 55
1611 1636 24
1612 1636 80
1612 1637 -55
1613 1637 0
1613 1638 -45
1614 1638 85
1614 1639 -56
1615 1639 45
1615 1640 59
1616 1640 -24
1616 1641 -89
1617 1641 -36
1617 1642 100
1618 1642 10
1618 1643 37
1619 1643 -92
1619 1644 -78
1620 1644 46
1620 1645 -11
1621 1645 -96
1621 1646 55
1622 1646 50
1622 1647 98
1623 1647 -92
1623 1648 20
1624 1648 -26
1624 1649 85
1625 1649 -70
1625 1650 100
1626 1650 -90
1626 1651 -5
1627 1652 -71
1628 1652 -31
1628 1653 5
1629 1653 64
1629 1654 78
1630 1654 -37
1630 1655 71
1631 1655 8
1631 1656 -42
1632 1656 61
1632 1657 100
1633 1657 -40
1633 1658 -65
1634 1658 -69
1634 1659 67
1635 1659 73
1635 1660 -3
1636 1660 94
1636 1661 1
1637 1661 99
1637 1662 10
1638 1662 13
1638 1663 80
1639 1663 79
1639 1664 -100
1640 1664 45
1640 1665 -26
1641 1665 -11
1641 1666 91
1642 1666 43
1642 1667 4
1643 1667 -67
1643 1668 -47
1644 1668 52
1644 1669 4
1645 1669 -94
1645 1670 -58
1646 1670 64
1646 1671 -31
1647 1671 -98
1647 1672 -60
1648 1672 52
1648 1673 37
1649 1673 17
1649 1674 -45
1650 1674 -89
1650 1675 35
1651 1675 -35
1651 1676 -27
1652 1677 65
1653 1677 94
1653 1678 -91
1654 1678 12
1654 1679 23
1655 1679 100
1655 1680 -2
1656 1680 -48
1656 1681 49
1657 1681 -35
1657 1682 -19
1658 1682 -47
1658 1683 54
1659 1683 7
1659 1684 28
1660 1684 80
1660 1685 27
1661 1685 -72
1661 1686 78
1662 1686 -81
1662 1687 94
1663 1687 23
1663 1688 87
1664 1688 87
1664 1689 36
1665 1689 -4
1665 1690 39
1666 1690 -78
1666 1691 57
1667 1691 96
1667 1692 6
1668 1692 -75
1668 1693 53
1669 1693 -90
1669 1694 36
1670 1694 24
1670 1695 2
1671 1695 81
1671 1696 -61
1672 1696 51
1672 1697 1
1673 1697 -51
1673 1698 50
1674 1698 -9
1674 1699 -95
1675 1699 -2
1675 1700 63
1676 1700 43
1676 1701 68
1677 1702 -45
1678 1702 38
1678 1703 72
1679 1703 -47
1679 1704 -14
1680 1704 67
1680 1705 -32
1681 1705 64
1681 1706 -49
1682 1706 -67
1682 1707 100
1683 1707 1
1683 1708 -67
1684 1708 -77
1684 1709 -48
1685 1709 45
1685 1710 56
1686 1710 -47
1686 1711 -40
1687 1711 -90
1687 1712 -7
1688 1712 -27
1688 1713 -76
1689 1713 14
1689 1714 90
1690 1714 7
1690 1715 -12
1691 1715 55
1691 1716 -66
1692 1716 -5
1692 1717 -95
1693 1717 38
1693 1718 36
1694 1718 -79
1694 1719 3
1695 1719 -50
1695 1720 -50
1696 1720 -58
1696 1721 -1
1697 1721 -38
1697 1722 -49
1698 1722 -46
1698 1723 -45
1699 1723 82
1699 1724 -90
1700 1724 -91
1700 1725 69
1701 1725 -51
1701 1726 4
1702 1727 43
1703 1727 56
1703 1728 -65
1704 1728 67
1704 1729 8
1705 1729 -89
1705 1730 -32
1706 1730 -98
1706 1731 -99
1707 1731 42
1707 1732 31
1708 1732 74
1708 1733 75
1709 1733 52
1709 1734 -30
1710 1734 70
1710 1735 82
1711 1735 70
1711 1736 -5
1712 1736 -2
1712 1737 -13
1713 1737 62
1713 1738 84
1714 1738 46
1714 1739 40
1715 1739 -28
1715 1740 -38
1716 1740 -36
1716 1741 87
1717 1741 23
1717 1742 33
1718 1742 -50
1718 1743 51
1719 1743 -18
1719 1744 -53
1720 1744 -38
1720 1745 -53
1721 1745 -86
1721 1746 46
1722 1746 -39
1722 1747 30
1723 1747 -54
1723 1748 41
1724 1748 98
1724 1749 72
1725 1749 51
1725 1750 -8
1726 1750 47
1726 1751 86
1727 1752 -92
1728 1752 35
1728 1753 43
1729 1753 -12
1729 1754 -44
1730 1754 38
1730 1755 -49
1731 1755 -16
1731 1756 -38
1732 1756 -74
1732 1757 82
1733 1757 -45
1733 1758 -38
1734 1758 43
1734 1759 -43
1735 1759 -34
1735 1760 87
1736 1760 73
1736 1761 -59
1737 1761 -62
1737 1762 4
1738 1762 11
1738 1763 48
1739 1763 24
1739 1764 -99
1740 1764 54
1740 1765 50
1741 1765 -43
1741 1766 -35
1742 1766 92
1742 1767 30
1743 1767 66
1743 1768 -70
1744 1768 62
1744 1769 -83
1745 1769 56
1745 1770 37
1746 1770 96
1746 1771 -44
1747 1771 18
1747 1772 58
1748 1772 35
1748 1773 42
1749 1773 44
1749 1774 -94
1750 1774 -7
1750 1775 44
1751 1775 73
1751 1776 40
1752 1777 9
1753 1777 -50
1753 1778 52
1754 1778 90
1754 1779 48
1755 1779 89
1755 1780 24
1756 1780 93
1756 1781 85
1757 1781 13
1757 1782 71
1758 1782 -88
1758 1783 -62
1759 1783 70
1759 1784 96
1760 1784 -37
1760 1785 -97
1761 1785 55
1761 1786 77
1762 1786 42
1762 1787 88
1763 1787 43
1763 1788 52
1764 1788 19
1764 1789 75
1765 1789 5
1765 1790 -42
1766 1790 15
1766 1791 -93
1767 1791 -13
1767 1792 -87
1768 1792 39
1768 1793 98
1769 1793 -40
1769 1794 91
1770 1794 26
1770 1795 -93
1771 1795 29
1771 1796 -41
1772 1796 2
1772 1797 54
1773 1797 27
1773 1798 -16
1774 1798 47
1774 1799 78
1775 1799 89
1775 1800 36
1776 1800 55
1776 1801 -98
1777 1802 76
1778 1802 33
1778 1803 79
1779 1803 -87
1779 1804 36
1780 1804 -95
1780 1805 -96
1781 1805 47
1781 1806 77
1782 1806 43
1782 1807 -1
1783 1807 65
1783 1808 -64
1784 1808 -58
1784 1809 -54
1785 1809 -82
1785 1810 82
1786 1810 -13
1786 1811 100
1787 1811 -84
1787 1812 21
1788 1812 -45
1788 1813 61
1789 1813 -84
1789 1814 98
1790 1814 94
1790 1815 -53
1791 1815 -82
1791 1816 86
1792 1816 44
1792 1817 86
1793 1817 -81
1793 1818 -27
1794 1818 62
1794 1819 -32
1795 1819 -43
1795 1820 63
1796 1820 -83
1796 1821 -16
1797 1821 72
1797 1822 68
1798 1822 -28
1798 1823 94
1799 1823 -38
1799 1824 -67
1800 1824 5
1800 1825 -12
1801 1825 -63
1801 1826 -41
1802 1827 62
1803 1827 -74
1803 1828 -90
1804 1828 -42
1804 1829 37
1805 1829 -66
1805 1830 9
1806 1830 68
1806 1831 6
1807 1831 100
1807 1832 35
1808 1832 25
1808 1833 -66
1809 1833 -50
1809 1834 39
1810 1834 -4
1810 1835 100
1811 1835 -25
1811 1836 -50
1812 1836 -57
1812 1837 73
1813 1837 -8
1813 1838 50
1814 1838 -62
1814 1839 99
1815 1839 85
1815 1840 52
1816 1840 -47
1816 1841 35
1817 1841 -89
1817 1842 -24
1818 1842 61
1818 1843 3
1819 1843 91
1819 1844 -92
1820 1844 66
1820 1845 -32
1821 1845 14
1821 1846 48
1822 1846 4
1822 1847 -37
1823 1847 43
1823 1848 -69
1824 1848 -13
1824 1849 -4
1825 1849 -58
1825 1850 -41
1826 1850 94
1826 1851 -57
1827 1852 -49
1828 1852 -21
1828 1853 -85
1829 1853 19
1829 1854 68
1830 1854 -96
1830 1855 83
1831 1855 -84
1831 1856 -41
1832 1856 -21
1832 1857 33
1833 1857 48
1833 1858 -41
1834 1858 77
1834 1859 -40
1835 1859 -69
1835 1860 -81
1836 1860 53
1836 1861 -74
1837 1861 -10
1837 1862 22
1838 1862 24
1838 1863 -18
1839 1863 -47
1839 1864 -37
1840 1864 41
1840 1865 20
1841 1865 -17
1841 1866 44
1842 1866 24
1842 1867 31
1843 1867 22
1843 1868 -49
1844 1868 -22
1844 1869 -80
1845 1869 11
1845 1870 53
1846 1870 63
1846 1871 -2
1847 1871 -2
1847 1872 17
1848 1872 -70
1848 1873 63
1849 1873 -9
1849 1874 -83
1850 1874 57
1850 1875 -86
1851 1875 60
1851 1876 48
1852 1877 1
1853 1877 -74
1853 1878 -23
1854 1878 -90
1854 1879 -15
1855 1879 -14
1855 1880 19
1856 1880 -69
1856 1881 77
1857 1881 39
1857 1882 -73
1858 1882 -43
1858 1883 -86
1859 1883 57
1859 1884 58
1860 1884 -56
1860 1885 -15
1861 1885 8
1861 1886 -22
1862 1886 31
1862 1887 -74
1863 1887 -67
1863 1888 -38
1864 1888 -1
1864 1889 87
1865 1889 72
1865 1890 94
1866 1890 82
1866 1891 -62
1867 1891 24
1867 1892 94
1868 1892 -82
1868 1893 -19
1869 1893 50
1869 1894 -45
1870 1894 -96
1870 1895 -15
1871 1895 -49
1871 1896 -96
1872 1896 63
1872 1897 16
1873 1897 94
1873 1898 59
1874 1898 -54
1874 1899 -71
1875 1899 75
1875 1900 -97
1876 1900 59
1876 1901 22
1877 1902 70
1878 1902 43
1878 1903 -81
1879 1903 10
1879 1904 27
1880 1904 6
1880 1905 -25
1881 1905 14
1881 1906 -46
1882 1906 -20
1882 1907 -79
1883 1907 -35
1883 1908 -57
1884 1908 -63
1884 1909 -26
1885 1909 53
1885 1910 53
1886 1910 -89
1886 1911 -61
1887 1911 5
1887 1912 43
1888 1912 -18
1888 1913 -89
1889 1913 -87
1889 1914 -73
1890 1914 48
1890 1915 -44
1891 1915 -2
1891 1916 93
1892 1916 50
1892 1917 -82
1893 1917 -41
1893 1918 72
1894 1918 30
1894 1919 100
1895 1919 46
1895 1920 33
1896 1920 76
1896 1921 -92
1897 1921 68
1897 1922 -39
1898 1922 -34
1898 1923 10
1899 1923 57
1899 1924 -36
1900 1924 19
1900 1925 20
1901 1925 -37
1901 1926 4
1902 1927 -7
1903 1927 -40
1903 1928 -48
