5
2527 4952
1063 1087 -80
1063 1088 -100
1064 1088 -41
1064 1089 89
1065 1089 -50
1065 1090 76
1066 1090 44
1066 1091 -76
1067 1091 -94
1067 1092 -62
1068 1092 52
1068 1093 -98
1069 1093 66
1069 1094 -80
1070 1094 11
1070 1095 -60
1071 1095 -29
1071 1096 12
1072 1096 -51
1072 1097 -22
1073 1097 -62
1073 1098 -56
1074 1098 -10
1074 1099 2
1075 1099 -70
1075 1100 17
1076 1100 -80
1076 1101 71
1077 1102 36
1078 1102 -55
1078 1103 40
1079 1103 20
1079 1104 84
1080 1104 7
1080 1105 66
1081 1105 68
1081 1106 -59
1082 1106 -44
1082 1107 34
1083 1107 -43
1083 1108 -49
1084 1108 41
1084 1109 83
1085 1109 -21
1085 1110 91
1086 1110 -23
1086 1111 -69
1087 1111 100
1087 1112 29
1088 1112 -74
1088 1113 -21
1089 1113 47
1089 1114 55
1090 1114 47
1090 1115 42
1091 1115 -34
1091 1116 -83
1092 1116 -42
1092 1117 98
1093 1117 12
1093 1118 94
1094 1118 29
1094 1119 48
1095 1119 99
1095 1120 -14
1096 1120 -54
1096 1121 5
1097 1121 -82
1097 1122 -46
1098 1122 43
1098 1123 91
1099 1123 -48
1099 1124 5
1100 1124 -61
1100 1125 -34
1101 1125 -27
1101 1126 -49
1102 1127 -9
1103 1127 69
1103 1128 32
1104 1128 48
1104 1129 -13
1105 1129 -15
1105 1130 -79
1106 1130 50
1106 1131 -51
1107 1131 -81
1107 1132 -65
1108 1132 -16
1108 1133 -34
1109 1133 -82
1109 1134 -83
1110 1134 73
1110 1135 70
1111 1135 -63
1111 1136 26
1112 1136 -78
1112 1137 13
1113 1137 -2
1113 1138 70
1114 1138 51
1114 1139 -54
1115 1139 92
1115 1140 -87
1116 1140 -28
1116 1141 38
1117 1141 82
1117 1142 56
1118 1142 75
1118 1143 69
1119 1143 -28
1119 1144 -68
1120 1144 -17
1120 1145 -44
1121 1145 -43
1121 1146 -81
1122 1146 71
1122 1147 14
1123 1147 -72
1123 1148 9
1124 1148 -41
1124 1149 43
1125 1149 94
1125 1150 69
1126 1150 11
1126 1151 16
1127 1152 -34
1128 1152 93
1128 1153 16
1129 1153 14
1129 1154 -98
1130 1154 40
1130 1155 -97
1131 1155 99
1131 1156 75
1132 1156 -75
1132 1157 28
1133 1157 66
1133 1158 -89
1134 1158 30
1134 1159 57
1135 1159 91
1135 1160 -17
1136 1160 -83
1136 1161 4
1137 1161 -56
1137 1162 -31
1138 1162 42
1138 1163 -8
1139 1163 -9
1139 1164 17
1140 1164 -33
1140 1165 -36
1141 1165 -74
1141 1166 59
1142 1166 99
1142 1167 61
1143 1167 64
1143 1168 -58
1144 1168 78
1144 1169 -80
1145 1169 27
1145 1170 -3
1146 1170 -48
1146 1171 18
1147 1171 -49
1147 1172 21
1148 1172 45
1148 1173 -19
1149 1173 17
1149 1174 -51
1150 1174 -35
1150 1175 99
1151 1175 53
1151 1176 34
1152 1177 -34
1153 1177 74
1153 1178 -8
1154 1178 13
1154 1179 -59
1155 1179 -88
1155 1180 -27
1156 1180 83
1156 1181 31
1157 1181 -43
1157 1182 -74
1158 1182 -7
1158 1183 -43
1159 1183 45
1159 1184 -86
1160 1184 11
1160 1185 -10
1161 1185 68
1161 1186 -27
1162 1186 -50
1162 1187 -27
1163 1187 -26
1163 1188 13
1164 1188 -88
1164 1189 -27
1165 1189 -88
1165 1190 90
1166 1190 100
1166 1191 100
1167 1191 78
1167 1192 -35
1168 1192 48
1168 1193 -17
1169 1193 81
1169 1194 -72
1170 1194 34
1170 1195 -63
1171 1195 98
1171 1196 -100
1172 1196 -71
1172 1197 51
1173 1197 -41
1173 1198 54
1174 1198 15
1174 1199 45
1175 1199 0
1175 1200 -57
1176 1200 -43
1176 1201 -31
1177 1202 23
1178 1202 86
1178 1203 -35
1179 1203 -3
1179 1204 94
1180 1204 -2
1180 1205 20
1181 1205 69
1181 1206 67
1182 1206 18
1182 1207 40
1183 1207 80
1183 1208 64
1184 1208 20
1184 1209 90
1185 1209 77
1185 1210 -19
1186 1210 -16
1186 1211 -38
1187 1211 -91
1187 1212 -43
1188 1212 -1
1188 1213 -93
1189 1213 -11
1189 1214 -36
1190 1214 92
1190 1215 95
1191 1215 -78
1191 1216 -50
1192 1216 72
1192 1217 57
1193 1217 -54
1193 1218 37
1194 1218 98
1194 1219 17
1195 1219 -51
1195 1220 76
1196 1220 3
1196 1221 -57
1197 1221 77
1197 1222 -21
1198 1222 39
1198 1223 84
1199 1223 -96
1199 1224 90
1200 1224 -1
1200 1225 84
1201 1225 96
1201 1226 2
1202 1227 -81
1203 1227 -51
1203 1228 -96
1204 1228 -33
1204 1229 -19
1205 1229 -98
1205 1230 -64
1206 1230 -89
1206 1231 -29
1207 1231 -22
1207 1232 18
1208 1232 -51
1208 1233 -3
1209 1233 -95
1209 1234 88
1210 1234 -33
1210 1235 64
1211 1235 61
1211 1236 52
1212 1236 -15
1212 1237 -80
1213 1237 -8
1213 1238 0
1214 1238 -64
1214 1239 61
1215 1239 -50
1215 1240 -97
1216 1240 0
1216 1241 -34
1217 1241 -34
1217 1242 -88
1218 1242 30
1218 1243 -4
1219 1243 -16
1219 1244 -83
1220 1244 7
1220 1245 37
1221 1245 -48
1221 1246 -80
1222 1246 47
1222 1247 60
1223 1247 27
1223 1248 20
1224 1248 99
1224 1249 48
1225 1249 -73
1225 1250 30
1226 1250 83
1226 1251 60
1227 1252 67
1228 1252 -97
1228 1253 -84
1229 1253 92
1229 1254 58
1230 1254 8
1230 1255 79
1231 1255 -54
1231 1256 -25
1232 1256 -87
1232 1257 18
1233 1257 -61
1233 1258 -2
1234 1258 66
1234 1259 73
1235 1259 69
1235 1260 92
1236 1260 -89
1236 1261 -38
1237 1261 -23
1237 1262 67
1238 1262 -28
1238 1263 -13
1239 1263 62
1239 1264 32
1240 1264 -26
1240 1265 -75
1241 1265 -77
1241 1266 -11
1242 1266 5
1242 1267 51
1243 1267 81
1243 1268 -70
1244 1268 21
1244 1269 -57
1245 1269 74
1245 1270 -60
1246 1270 93
1246 1271 44
1247 1271 64
1247 1272 58
1248 1272 -37
1248 1273 91
1249 1273 -7
1249 1274 97
1250 1274 -4
1250 1275 20
1251 1275 -53
1251 1276 53
1252 1277 60
1253 1277 -26
1253 1278 -64
1254 1278 49
1254 1279 8
1255 1279 -53
1255 1280 -16
1256 1280 -35
1256 1281 -29
1257 1281 44
1257 1282 -70
1258 1282 4
1258 1283 -41
1259 1283 -71
1259 1284 -49
1260 1284 82
1260 1285 -42
1261 1285 -61
1261 1286 -46
1262 1286 49
1262 1287 -40
1263 1287 87
1263 1288 -7
1264 1288 -2
1264 1289 -4
1265 1289 -13
1265 1290 -12
1266 1290 19
1266 1291 53
1267 1291 -69
1267 1292 -8
1268 1292 -59
1268 1293 58
1269 1293 -78
1269 1294 4
1270 1294 59
1270 1295 63
1271 1295 1
1271 1296 -41
1272 1296 26
1272 1297 -60
1273 1297 -88
1273 1298 -34
1274 1298 -2
1274 1299 21
1275 1299 -5
1275 1300 84
1276 1300 -33
1276 1301 58
1277 1302 -34
1278 1302 -2
1278 1303 -69
1279 1303 92
1279 1304 -95
1280 1304 -52
1280 1305 -71
1281 1305 93
1281 1306 -53
1282 1306 -66
1282 1307 7
1283 1307 -43
1283 1308 -27
1284 1308 -86
1284 1309 -55
1285 1309 -3
1285 1310 80
1286 1310 70
1286 1311 35
1287 1311 -14
1287 1312 2
1288 1312 10
1288 1313 -5
1289 1313 32
1289 1314 -83
1290 1314 -81
1290 1315 61
1291 1315 32
1291 1316 100
1292 1316 -83
1292 1317 3
1293 1317 77
1293 1318 -14
1294 1318 38
1294 1319 86
1295 1319 -34
1295 1320 81
1296 1320 -83
1296 1321 -36
1297 1321 -54
1297 1322 -35
1298 1322 7
1298 1323 -57
1299 1323 35
1299 1324 -70
1300 1324 64
1300 1325 -33
1301 1325 -80
1301 1326 43
1302 1327 23
1303 1327 -89
1303 1328 57
1304 1328 13
1304 1329 -75
1305 1329 -73
1305 1330 -81
1306 1330 -57
1306 1331 -9
1307 1331 -56
1307 1332 88
1308 1332 79
1308 1333 -71
1309 1333 26
1309 1334 -27
1310 1334 -98
1310 1335 -20
1311 1335 78
1311 1336 20
1312 1336 -30
1312 1337 16
1313 1337 -32
1313 1338 -53
1314 1338 97
1314 1339 -34
1315 1339 -80
1315 1340 -9
1316 1340 -98
1316 1341 76
1317 1341 -71
1317 1342 -70
1318 1342 100
1318 1343 -56
1319 1343 5
1319 1344 -18
1320 1344 -35
1320 1345 28
1321 1345 91
1321 1346 -28
1322 1346 -79
1322 1347 -42
1323 1347 42
1323 1348 48
1324 1348 -12
1324 1349 -45
1325 1349 1
1325 1350 67
1326 1350 -100
1326 1351 84
1327 1352 96
1328 1352 40
1328 1353 -67
1329 1353 53
1329 1354 14
1330 1354 89
1330 1355 66
1331 1355 -62
1331 1356 68
1332 1356 46
1332 1357 22
1333 1357 -75
1333 1358 -10
1334 1358 74
1334 1359 34
1335 1359 51
1335 1360 17
1336 1360 -97
1336 1361 27
1337 1361 -64
1337 1362 -84
1338 1362 3
1338 1363 -89
1339 1363 -69
1339 1364 86
1340 1364 -39
1340 1365 -80
1341 1365 -100
1341 1366 13
1342 1366 7
1342 1367 49
1343 1367 84
1343 1368 -56
1344 1368 56
1344 1369 32
1345 1369 1
1345 1370 -45
1346 1370 -75
1346 1371 8
1347 1371 -81
1347 1372 -20
1348 1372 -98
1348 1373 34
1349 1373 47
1349 1374 97
1350 1374 47
1350 1375 -86
1351 1375 -72
1351 1376 32
1352 1377 79
1353 1377 69
1353 1378 -3
1354 1378 -18
1354 1379 4
1355 1379 -50
1355 1380 -34
1356 1380 -85
1356 1381 -95
1357 1381 31
1357 1382 -87
1358 1382 -78
1358 1383 13
1359 1383 -96
1359 1384 -18
1360 1384 -83
1360 1385 74
1361 1385 -49
1361 1386 3
1362 1386 3
1362 1387 25
1363 1387 -7
1363 1388 6
1364 1388 -89
1364 1389 -77
1365 1389 71
1365 1390 78
1366 1390 -63
1366 1391 92
1367 1391 70
1367 1392 -32
1368 1392 64
1368 1393 88
1369 1393 -81
1369 1394 42
1370 1394 -26
1370 1395 -17
1371 1395 7
1371 1396 92
1372 1396 45
1372 1397 -11
1373 1397 -81
1373 1398 98
1374 1398 2
1374 1399 19
1375 1399 -7
1375 1400 -28
1376 1400 38
1376 1401 -56
1377 1402 50
1378 1402 53
1378 1403 -71
1379 1403 58
1379 1404 -67
1380 1404 -75
1380 1405 -61
1381 1405 95
1381 1406 40
1382 1406 -9
1382 1407 -5
1383 1407 -21
1383 1408 57
1384 1408 -46
1384 1409 -34
1385 1409 32
1385 1410 -5
1386 1410 -44
1386 1411 39
1387 1411 -55
1387 1412 -66
1388 1412 -20
1388 1413 -42
1389 1413 -62
1389 1414 2
1390 1414 -99
1390 1415 -14
1391 1415 77
1391 1416 66
1392 1416 60
1392 1417 76
1393 1417 83
1393 1418 7
1394 1418 -23
1394 1419 -26
1395 1419 -21
1395 1420 -83
1396 1420 5
1396 1421 -19
1397 1421 -2
1397 1422 -36
1398 1422 -2
1398 1423 5
1399 1423 -80
1399 1424 -24
1400 1424 -54
1400 1425 65
1401 1425 -86
1401 1426 -57
1402 1427 -41
1403 1427 -3
1403 1428 -61
1404 1428 79
1404 1429 -47
1405 1429 -91
1405 1430 2
1406 1430 56
1406 1431 -59
1407 1431 -27
1407 1432 -62
1408 1432 -61
1408 1433 68
1409 1433 52
1409 1434 90
1410 1434 42
1410 1435 -83
1411 1435 -52
1411 1436 -92
1412 1436 91
1412 1437 -45
1413 1437 -71
1413 1438 -66
1414 1438 -71
1414 1439 -79
1415 1439 10
1415 1440 -98
1416 1440 -56
1416 1441 -2
1417 1441 -66
1417 1442 11
1418 1442 -4
1418 1443 -54
1419 1443 -27
1419 1444 10
1420 1444 -6
1420 1445 -94
1421 1445 -25
1421 1446 -69
1422 1446 94
1422 1447 -75
1423 1447 -99
1423 1448 44
1424 1448 -11
1424 1449 -1
1425 1449 -73
1425 1450 -78
1426 1450 6
1426 1451 60
1427 1452 29
1428 1452 27
1428 1453 -45
1429 1453 -50
1429 1454 71
1430 1454 -68
1430 1455 98
1431 1455 0
1431 1456 61
1432 1456 -94
1432 1457 -15
1433 1457 -84
1433 1458 -56
1434 1458 -79
1434 1459 -61
1435 1459 12
1435 1460 -16
1436 1460 55
1436 1461 70
1437 1461 16
1437 1462 -26
1438 1462 53
1438 1463 91
1439 1463 10
1439 1464 -16
1440 1464 9
1440 1465 -5
1441 1465 -48
1441 1466 63
1442 1466 80
1442 1467 35
1443 1467 8
1443 1468 47
1444 1468 62
1444 1469 -65
1445 1469 -4
1445 1470 -1
1446 1470 -52
1446 1471 -21
1447 1471 -51
1447 1472 67
1448 1472 0
1448 1473 -87
1449 1473 83
1449 1474 5
1450 1474 -59
1450 1475 -15
1451 1475 -79
1451 1476 -10
1452 1477 -64
1453 1477 -62
1453 1478 -84
1454 1478 -97
1454 1479 99
1455 1479 27
1455 1480 -68
1456 1480 76
1456 1481 20
1457 1481 -89
1457 1482 21
1458 1482 -100
1458 1483 48
1459 1483 43
1459 1484 -10
1460 1484 -93
1460 1485 27
1461 1485 -12
1461 1486 -27
1462 1486 -86
1462 1487 -30
1463 1487 39
1463 1488 -43
1464 1488 -51
1464 1489 -71
1465 1489 -59
1465 1490 40
1466 1490 10
1466 1491 92
1467 1491 84
1467 1492 -57
1468 1492 37
1468 1493 36
1469 1493 -53
1469 1494 -95
1470 1494 64
1470 1495 50
1471 1495 10
1471 1496 39
1472 1496 -85
1472 1497 83
1473 1497 -77
1473 1498 -17
1474 1498 -26
1474 1499 59
1475 1499 36
1475 1500 -87
1476 1500 -85
1476 1501 79
1477 1502 60
1478 1502 -48
1478 1503 -24
1479 1503 -60
1479 1504 58
1480 1504 25
1480 1505 75
1481 1505 -84
1481 1506 -51
1482 1506 54
1482 1507 12
1483 1507 70
1483 1508 55
1484 1508 -32
1484 1509 -87
1485 1509 70
1485 1510 -90
1486 1510 39
1486 1511 97
1487 1511 -42
1487 1512 7
1488 1512 80
1488 1513 41
1489 1513 -60
1489 1514 22
1490 1514 -57
1490 1515 -48
1491 1515 -6
1491 1516 -83
1492 1516 -2
1492 1517 -41
1493 1517 -36
1493 1518 -30
1494 1518 -86
1494 1519 -9
1495 1519 -56
1495 1520 -59
1496 1520 2
1496 1521 -3
1497 1521 -26
1497 1522 73
1498 1522 -80
1498 1523 28
1499 1523 13
1499 1524 -23
1500 1524 -34
1500 1525 -70
1501 1525 -57
1501 1526 5
1502 1527 -1
1503 1527 -45
1503 1528 -70
1504 1528 -100
1504 1529 95
1505 1529 70
1505 1530 -48
1506 1530 -90
1506 1531 29
1507 1531 10
1507 1532 48
1508 1532 61
1508 1533 -1
1509 1533 57
1509 1534 80
1510 1534 50
1510 1535 -50
1511 1535 36
1511 1536 14
1512 1536 -63
1512 1537 68
1513 1537 31
1513 1538 -58
1514 1538 34
1514 1539 -56
1515 1539 -50
1515 1540 -34
1516 1540 -38
1516 1541 0
1517 1541 -18
1517 1542 -70
1518 1542 -89
1518 1543 -61
1519 1543 -89
1519 1544 75
1520 1544 -88
1520 1545 -78
1521 1545 -45
1521 1546 47
1522 1546 86
1522 1547 -41
1523 1547 -65
1523 1548 -17
1524 1548 1
1524 1549 27
1525 1549 -27
1525 1550 -36
1526 1550 65
1526 1551 -13
1527 1552 -2
1528 1552 50
1528 1553 -52
1529 1553 -11
1529 1554 13
1530 1554 31
1530 1555 23
1531 1555 2
1531 1556 -10
1532 1556 46
1532 1557 29
1533 1557 40
1533 1558 70
1534 1558 73
1534 1559 -4
1535 1559 97
1535 1560 -37
1536 1560 62
1536 1561 37
1537 1561 89
1537 1562 -43
1538 1562 -67
1538 1563 49
1539 1563 -89
1539 1564 -78
1540 1564 -96
1540 1565 -88
1541 1565 -4
1541 1566 -4
1542 1566 61
1542 1567 -19
1543 1567 2
1543 1568 -19
1544 1568 -27
1544 1569 29
1545 1569 -35
1545 1570 -24
1546 1570 -82
1546 1571 20
1547 1571 -33
1547 1572 -5
1548 1572 99
1548 1573 -4
1549 1573 -99
1549 1574 39
1550 1574 -80
1550 1575 -9
1551 1575 -64
1551 1576 -63
1552 1577 -65
1553 1577 -37
1553 1578 34
1554 1578 74
1554 1579 94
1555 1579 36
1555 1580 39
1556 1580 -52
1556 1581 -10
1557 1581 -17
1557 1582 -18
1558 1582 20
1558 1583 -41
1559 1583 3
1559 1584 47
1560 1584 41
1560 1585 -86
1561 1585 -14
1561 1586 -47
1562 1586 79
1562 1587 -65
1563 1587 -69
1563 1588 38
1564 1588 -85
1564 1589 -68
1565 1589 88
1565 1590 -91
1566 1590 -30
1566 1591 -13
1567 1591 -72
1567 1592 -4
1568 1592 14
1568 1593 5
1569 1593 13
1569 1594 -66
1570 1594 -1
1570 1595 60
1571 1595 -39
1571 1596 24
1572 1596 -64
1572 1597 99
1573 1597 56
1573 1598 56
1574 1598 -97
1574 1599 -65
1575 1599 -74
1575 1600 68
1576 1600 -45
1576 1601 -12
1577 1602 4
1578 1602 -80
1578 1603 -10
1579 1603 30
1579 1604 -93
1580 1604 -13
1580 1605 -18
1581 1605 7
1581 1606 15
1582 1606 91
1582 1607 -88
1583 1607 -32
1583 1608 -5
1584 1608 59
1584 1609 -14
1585 1609 -63
1585 1610 41
1586 1610 38
1586 1611 -88
1587 1611 -46
1587 1612 98
1588 1612 -74
1588 1613 73
1589 1613 33
1589 1614 88
1590 1614 47
1590 1615 -60
1591 1615 83
1591 1616 78
1592 1616 72
1592 1617 -16
1593 1617 70
1593 1618 -87
1594 1618 -7
1594 1619 -8
1595 1619 -2
1595 1620 -68
1596 1620 -52
1596 1621 -95
1597 1621 -39
1597 1622 -67
1598 1622 78
1598 1623 -32
1599 1623 -71
1599 1624 65
1600 1624 55
1600 1625 -35
1601 1625 -39
1601 1626 45
1602 1627 -100
1603 1627 55
1603 1628 -68
1604 1628 62
1604 1629 -60
1605 1629 -78
1605 1630 69
1606 1630 23
1606 1631 75
1607 1631 65
1607 1632 -14
1608 1632 73
1608 1633 -31
1609 1633 96
1609 1634 -56
1610 1634 28
1610 1635 -90
1611 1635 39
1611 1636 28
1612 1636 -10
1612 1637 37
1613 1637 -59
1613 1638 88
1614 1638 -12
1614 1639 0
1615 1639 42
1615 1640 65
1616 1640 40
1616 1641 61
1617 1641 76
1617 1642 -37
1618 1642 -24
1618 1643 -75
1619 1643 -6
1619 1644 -1
1620 1644 37
1620 1645 18
1621 1645 20
1621 1646 -50
1622 1646 -5
1622 1647 -69
1623 1647 -43
1623 1648 87
1624 1648 75
1624 1649 95
1625 1649 78
1625 1650 74
1626 1650 -99
1626 1651 -11
1627 1652 -52
1628 1652 -34
1628 1653 0
1629 1653 10
1629 1654 -93
1630 1654 -14
1630 1655 -99
1631 1655 -88
1631 1656 -27
1632 1656 -14
1632 1657 3
1633 1657 -10
1633 1658 73
1634 1658 -37
1634 1659 51
1635 1659 -85
1635 1660 -76
1636 1660 81
1636 1661 15
1637 1661 -35
1637 1662 -92
1638 1662 -94
1638 1663 23
1639 1663 -46
1639 1664 -52
1640 1664 -5
1640 1665 -59
1641 1665 27
1641 1666 32
1642 1666 85
1642 1667 32
1643 1667 52
1643 1668 48
1644 1668 -15
1644 1669 -17
1645 1669 7
1645 1670 9
1646 1670 86
1646 1671 -60
1647 1671 9
1647 1672 73
1648 1672 -40
1648 1673 70
1649 1673 -95
1649 1674 -91
1650 1674 97
1650 1675 50
1651 1675 -7
1651 1676 62
1652 1677 91
1653 1677 -83
1653 1678 53
1654 1678 -9
1654 1679 -54
1655 1679 100
1655 1680 62
1656 1680 -88
1656 1681 13
1657 1681 39
1657 1682 87
1658 1682 98
1658 1683 44
1659 1683 80
1659 1684 11
1660 1684 43
1660 1685 -53
1661 1685 21
1661 1686 -40
1662 1686 50
1662 1687 -44
1663 1687 -9
1663 1688 -75
1664 1688 19
1664 1689 -26
1665 1689 89
1665 1690 -15
1666 1690 29
1666 1691 -28
1667 1691 41
1667 1692 -47
1668 1692 31
1668 1693 25
1669 1693 71
1669 1694 -94
1670 1694 97
1670 1695 -26
1671 1695 51
1671 1696 50
1672 1696 25
1672 1697 -39
1673 1697 47
1673 1698 28
1674 1698 55
1674 1699 -34
1675 1699 80
1675 1700 91
1676 1700 25
1676 1701 18
1677 1702 -69
1678 1702 -93
1678 1703 3
1679 1703 -58
1679 1704 20
1680 1704 26
1680 1705 -12
1681 1705 51
1681 1706 -93
1682 1706 95
1682 1707 98
1683 1707 46
1683 1708 98
1684 1708 -14
1684 1709 68
1685 1709 20
1685 1710 -88
1686 1710 48
1686 1711 88
1687 1711 -49
1687 1712 74
1688 1712 43
1688 1713 31
1689 1713 -71
1689 1714 23
1690 1714 74
1690 1715 -76
1691 1715 42
1691 1716 -14
1692 1716 -82
1692 1717 100
1693 1717 -64
1693 1718 36
1694 1718 41
1694 1719 43
1695 1719 -55
1695 1720 58
1696 1720 50
1696 1721 49
1697 1721 -52
1697 1722 43
1698 1722 1
1698 1723 -11
1699 1723 81
1699 1724 -39
1700 1724 57
1700 1725 95
1701 1725 82
1701 1726 36
1702 1727 56
1703 1727 -9
1703 1728 40
1704 1728 24
1704 1729 -37
1705 1729 44
1705 1730 3
1706 1730 18
1706 1731 -37
1707 1731 -40
1707 1732 67
1708 1732 -98
1708 1733 -3
1709 1733 18
1709 1734 -17
1710 1734 99
1710 1735 98
1711 1735 93
1711 1736 58
1712 1736 99
1712 1737 -86
1713 1737 -14
1713 1738 64
1714 1738 -60
1714 1739 87
1715 1739 -2
1715 1740 59
1716 1740 -47
1716 1741 -12
1717 1741 91
1717 1742 -6
1718 1742 -12
1718 1743 -71
1719 1743 5
1719 1744 28
1720 1744 -43
1720 1745 10
1721 1745 84
1721 1746 29
1722 1746 64
1722 1747 33
1723 1747 -34
1723 1748 100
1724 1748 -34
1724 1749 58
1725 1749 63
1725 1750 -62
1726 1750 -50
1726 1751 92
1727 1752 60
1728 1752 34
1728 1753 20
1729 1753 76
1729 1754 -58
1730 1754 -26
1730 1755 15
1731 1755 -13
1731 1756 6
1732 1756 31
1732 1757 -16
1733 1757 -50
1733 1758 -23
1734 1758 14
1734 1759 17
1735 1759 49
1735 1760 65
1736 1760 41
1736 1761 49
1737 1761 -92
1737 1762 -17
1738 1762 -54
1738 1763 16
1739 1763 -16
1739 1764 78
1740 1764 42
1740 1765 90
1741 1765 18
1741 1766 -50
1742 1766 -30
1742 1767 -97
1743 1767 48
1743 1768 -1
1744 1768 -2
1744 1769 -73
1745 1769 -39
1745 1770 71
1746 1770 -86
1746 1771 93
1747 1771 30
1747 1772 45
1748 1772 -4
1748 1773 59
1749 1773 -21
1749 1774 -38
1750 1774 -7
1750 1775 14
1751 1775 -80
1751 1776 -65
1752 1777 -4
1753 1777 -56
1753 1778 -99
1754 1778 89
1754 1779 3
1755 1779 -27
1755 1780 46
1756 1780 44
1756 1781 54
1757 1781 45
1757 1782 66
1758 1782 75
1758 1783 96
1759 1783 -79
1759 1784 39
1760 1784 -82
1760 1785 12
1761 1785 48
1761 1786 79
1762 1786 -43
1762 1787 0
1763 1787 -75
1763 1788 -46
1764 1788 38
1764 1789 -31
1765 1789 -13
1765 1790 84
1766 1790 86
1766 1791 -45
1767 1791 -2
1767 1792 84
1768 1792 46
1768 1793 -81
1769 1793 -82
1769 1794 84
1770 1794 16
1770 1795 84
1771 1795 -97
1771 1796 -10
1772 1796 -30
1772 1797 57
1773 1797 84
1773 1798 65
1774 1798 -61
1774 1799 -6
1775 1799 -99
1775 1800 69
1776 1800 -90
1776 1801 63
1777 1802 -84
1778 1802 -61
1778 1803 -3
1779 1803 -94
1779 1804 -23
1780 1804 -44
1780 1805 -28
1781 1805 28
1781 1806 -27
1782 1806 -87
1782 1807 -38
1783 1807 22
1783 1808 -92
1784 1808 21
1784 1809 -93
1785 1809 66
1785 1810 -87
1786 1810 -64
1786 1811 80
1787 1811 39
1787 1812 82
1788 1812 -63
1788 1813 -44
1789 1813 90
1789 1814 -71
1790 1814 64
1790 1815 -41
1791 1815 38
1791 1816 46
1792 1816 -57
1792 1817 -64
1793 1817 -17
1793 1818 75
1794 1818 -88
1794 1819 -39
1795 1819 84
1795 1820 76
1796 1820 32
1796 1821 4
1797 1821 3
1797 1822 82
1798 1822 -9
1798 1823 52
1799 1823 -33
1799 1824 63
1800 1824 40
1800 1825 57
1801 1825 34
1801 1826 6
1802 1827 48
1803 1827 15
1803 1828 25
1804 1828 10
1804 1829 75
1805 1829 -15
1805 1830 -36
1806 1830 -76
1806 1831 -63
1807 1831 7
1807 1832 -3
1808 1832 -97
1808 1833 78
1809 1833 -7
1809 1834 54
1810 1834 71
1810 1835 -22
1811 1835 53
1811 1836 -36
1812 1836 54
1812 1837 -77
1813 1837 13
1813 1838 -55
1814 1838 -64
1814 1839 100
1815 1839 -85
1815 1840 100
1816 1840 63
1816 1841 10
1817 1841 41
1817 1842 -24
1818 1842 86
1818 1843 -79
1819 1843 0
1819 1844 10
1820 1844 -74
1820 1845 -78
1821 1845 -6
1821 1846 -33
1822 1846 88
1822 1847 13
1823 1847 100
1823 1848 68
1824 1848 -63
1824 1849 5
1825 1849 -54
1825 1850 -49
1826 1850 -92
1826 1851 -95
1827 1852 83
1828 1852 12
1828 1853 -91
1829 1853 -34
1829 1854 -3
1830 1854 0
1830 1855 -95
1831 1855 -28
1831 1856 -22
1832 1856 -94
1832 1857 94
1833 1857 -20
1833 1858 -92
1834 1858 -16
1834 1859 91
1835 1859 45
1835 1860 -6
1836 1860 50
1836 1861 64
1837 1861 15
1837 1862 23
1838 1862 30
1838 1863 8
1839 1863 -12
1839 1864 67
1840 1864 17
1840 1865 -87
1841 1865 -89
1841 1866 -78
1842 1866 73
1842 1867 -82
1843 1867 88
1843 1868 -43
1844 1868 -57
1844 1869 70
1845 1869 20
1845 1870 -97
1846 1870 87
1846 1871 -25
1847 1871 2
1847 1872 48
1848 1872 79
1848 1873 20
1849 1873 1
1849 1874 52
1850 1874 34
1850 1875 77
1851 1875 -11
1851 1876 11
1852 1877 -80
1853 1877 -28
1853 1878 -4
1854 1878 48
1854 1879 96
1855 1879 -24
1855 1880 -62
1856 1880 -76
1856 1881 84
1857 1881 71
1857 1882 0
1858 1882 36
1858 1883 2
1859 1883 -23
1859 1884 26
1860 1884 85
1860 1885 -95
1861 1885 12
1861 1886 99
1862 1886 -5
1862 1887 -51
1863 1887 -39
1863 1888 -42
1864 1888 -72
1864 1889 67
1865 1889 14
1865 1890 -57
1866 1890 18
1866 1891 51
1867 1891 -47
1867 1892 -61
1868 1892 56
1868 1893 -60
1869 1893 79
1869 1894 -29
1870 1894 -89
1870 1895 19
1871 1895 29
1871 1896 -64
1872 1896 -90
1872 1897 -52
1873 1897 -53
1873 1898 -50
1874 1898 -7
1874 1899 -66
1875 1899 65
1875 1900 -47
1876 1900 -90
1876 1901 43
1877 1902 60
1878 1902 -56
1878 1903 -21
1879 1903 43
1879 1904 -12
1880 1904 -16
1880 1905 -91
1881 1905 27
1881 1906 99
1882 1906 19
1882 1907 -63
1883 1907 -76
1883 1908 -72
1884 1908 68
1884 1909 -40
1885 1909 -19
1885 1910 -80
1886 1910 -42
1886 1911 85
1887 1911 -81
1887 1912 -100
1888 1912 -48
1888 1913 -30
1889 1913 -40
1889 1914 18
1890 1914 -31
1890 1915 36
1891 1915 92
1891 1916 47
1892 1916 -96
1892 1917 -65
1893 1917 56
1893 1918 40
1894 1918 -74
1894 1919 84
1895 1919 44
1895 1920 -34
1896 1920 -31
1896 1921 83
1897 1921 54
1897 1922 88
1898 1922 96
1898 1923 22
1899 1923 -23
1899 1924 -88
1900 1924 -7
